"","dd","p","mn","s","mn_s","mn_s_t","l_temp","super_heat","s_temp","tt","f_temp","cs","mcwf","mould_level","mcwd_temp","new_var","sczfr","m_f"
"12419",9,0.029,0.765,0.029,26.37931034,22.31802259,1508,193,NA,1701,1701,3.09,2276.3,59.65,0.12,NA,295.57,"95.65372168"
"12420",11,0.021,0.748,0.023,32.52173913,26.82423957,1508,45,1553,1553,1560,3.13,2278.1,59.77,8.38,NA,298.96,"95.514377"
"12421",7,0.018,0.762,0.025,30.48,25.10710746,1508,70,1578,1578,1578,2.27,2276.17,59.73,6.09,NA,217.52,"95.82378855"
"12422",11,0.025,0.73,0.019,38.42105263,31.21470086,1508,56,NA,1564,1564,2.63,2274.35,60.03,7.25,NA,282.62,"107.460076"
"12423",9,0.03,0.71,0.012,59.16666667,44.94691449,1508,55,1563,1563,1555,2.67,2275.45,60.05,7.44,NA,308.42,"115.5131086"
"12424",8,0.028,0.77,0.02,38.5,29.96988564,1508,47,1555,1555,1556,2.82,2277.98,60.09,6.73,NA,275.17,"97.57801418"
"12425",11,0.02,0.722,0.029,24.89655172,22.31802259,1508,53,1561,1561,1561,3,2278.61,59.5,7.59,NA,289.15,"96.38333333"
"12426",9,0.026,0.734,0.026,28.23076923,24.33786233,1508,48,1556,1556,1586,2.32,2275.03,59.46,8.55,NA,224.02,"96.56034483"
"12427",11,0.028,0.755,0.02,37.75,29.96988564,1508,70,NA,1578,1578,2.24,2269.96,59.42,9.93,NA,218.92,"97.73214286"
"12428",6,0.02,0.75,0.025,30,25.10710746,1508,51,1559,1559,1550,2.81,2268.89,59.85,8.24,NA,275.62,"98.08540925"
"12429",14,0.024,0.74,0.026,28.46153846,24.33786233,1508,41,NA,1549,1549,2.77,2267.53,59.76,7.24,NA,278.49,"100.5379061"
"12430",11,0.028,0.734,0.023,31.91304348,26.82423957,1508,41,1549,1549,1549,3.1,2267.53,59.69,8.71,NA,296.7,"95.70967742"
"12431",9,0.028,0.715,0.03,23.83333333,21.72572514,1508,49,1557,1557,1554,2.9,2268.22,59.67,6.88,NA,276.48,"95.33793103"
"12432",9,0.016,0.76,0.017,44.70588235,34.09448306,1508,55,1563,1563,1561,2.56,2268.38,59.84,4.21,NA,259.67,"101.4335938"
"12433",10,0.022,0.728,0.02,36.4,29.96988564,1508,53,1561,1561,1561,2.52,2270.94,60.02,4.59,NA,298.05,"118.2738095"
"12434",8,0.013,0.767,0.015,51.13333333,37.65403131,1508,77,1585,1585,1585,2.17,2268.19,59.48,0.52,NA,208.6,"96.12903226"
"12435",15,0.018,0.72,0.012,60,44.94691449,1508,40,1548,1548,1551,2.7,2261.49,60.09,8.26,NA,301.34,"111.6074074"
"12436",5,0.025,0.78,0.013,60,42.18126779,1508,61,1569,1569,1569,2.92,2266.55,59.68,9.43,NA,318.45,"109.0582192"
"12437",14,0.023,0.738,0.023,32.08695652,26.82423957,1508,71,1579,1579,1579,2.31,2263.16,59.74,7.52,NA,303.56,"131.4112554"
"12438",5,0.018,0.74,0.011,67.27272727,48.15942887,1508,47,1555,1555,1545,2.94,2262.87,59.86,9.02,NA,317.16,"107.877551"
"12439",9,0.017,0.748,0.014,53.42857143,39.77262916,1508,40,1548,1548,1556,2.87,2267.33,59.88,7.99,NA,317.7,"110.6968641"
"12440",8,0.015,0.728,0.015,48.53333333,37.65403131,1508,37,1545,1545,1526,2.42,2265.19,59.93,7.25,NA,312.56,"129.1570248"
"12441",12,0.027,0.798,0.024,33.25,25.93359266,1508,42,1550,1550,1546,2.8,2263.37,60.08,10.42,NA,316.66,"113.0928571"
"12442",15,0.024,0.738,0.021,35.14285714,28.83191546,1508,33,1541,1541,1550,2.61,2263.83,59.8,9.9,NA,316.61,"121.3065134"
"12443",10,0.03,0.74,0.026,28.46153846,24.33786233,1508,49,1557,1557,1557,2.58,2266.95,60.26,0.42,NA,316.57,"122.7015504"
"12444",6,0.017,0.76,0.025,30.4,25.10710746,1508,64,1572,1572,1572,2.27,2327.09,59.69,7.5,NA,290.7,"128.061674"
"12445",8,0.026,0.755,0.022,34.31818182,27.78715793,1508,34,1542,1542,1546,2.04,2320.33,59.91,5.12,NA,250.06,"122.5784314"
"12446",2,0.022,0.75,0.025,30,25.10710746,1508,31,1539,1539,1544,2.78,2321.05,59.97,5.04,NA,317.57,"114.2338129"
"12447",9,0.032,0.73,0.022,33.18181818,27.78715793,1508,34,1542,1542,1542,2.82,2323.2,59.98,7.37,NA,317.25,"112.5"
"12448",3,0.023,0.705,0.019,37.10526316,31.21470086,1508,45,NA,1553,1553,2.75,2320.01,59.95,6.87,NA,318.4,"115.7818182"
"12449",3,0.015,0.725,0.018,40.27777778,32.58285073,1508,186,1694,1694,1553,2.83,2317.47,59.98,9.09,NA,272.14,NA
"12450",2,0.016,0.733,0.02,36.65,29.96988564,1508,47,1555,1555,1538,2.89,2317.95,59.99,8.54,NA,284.92,NA
"12451",8,0.021,0.774,0.012,64.5,44.94691449,1508,74,1582,1582,1577,2.44,2316.45,59.5,9.46,NA,300.46,"123.1393443"
"12452",7,0.02,0.78,0.018,43.33333333,32.58285073,1508,56,NA,1564,1564,2.55,2321.94,60.06,7.54,NA,251.13,"98.48235294"
"12453",6,0.025,0.733,0.022,33.31818182,27.78715793,1508,50,1558,1558,1562,2.76,2322.62,59.94,7.15,NA,216.77,NA
"12454",5,0.014,0.741,0.014,52.92857143,39.77262916,1508,43,1551,1551,1551,2.56,2318.92,60.2,7.03,NA,257.66,NA
"12455",4,0.023,0.74,0.033,22.42424242,20.1434254,1508,42,1550,1550,1543,2.66,2319.01,60.11,8.04,NA,253.77,NA
"12456",7,0.026,1.005,0.016,62.8125,35.77449321,1510,64,1574,1574,1583,2.24,2316.64,59.53,6.05,NA,278.67,"124.40625"
"12457",6,0.028,0.73,0.017,42.94117647,34.09448306,1508,41,1549,1549,1549,2.86,2321.05,60.05,71,NA,183.66,NA
"12458",7,0.032,1.03,0.021,49.04761905,28.83191546,1506,44,1550,1550,1553,2.76,2322.06,60.02,0.01,NA,296.17,NA
"12459",7,0.023,1.05,0.014,75,39.77262916,1506,44,1550,1550,1550,2.89,2320.77,60.01,7.83,NA,272.17,NA
"12460",6,0.019,1.055,0.018,58.61111111,32.58285073,1506,41,1547,1547,1547,2.96,2320.53,59.81,5.93,NA,273.96,NA
"12461",7,0.04,0.95,0.024,39.58333333,25.93359266,1506,38,1544,1544,1537,2.86,2319.55,60.08,8.05,NA,297.63,NA
"12462",9,0.029,1.023,0.021,48.71428571,28.83191546,1506,56,1562,1562,1562,3.26,2322.18,60.03,7.04,NA,304.63,NA
"12463",8,0.029,0.755,0.015,50.33333333,37.65403131,1508,81,NA,1589,1589,2.21,2316.7,59.44,8.1,NA,263.87,"119.39819"
"12464",8,0.025,1.02,0.022,46.36363636,27.78715793,1506,52,1558,1558,1558,2.79,2320.08,59.93,9.29,NA,315.37,NA
"12465",3,0.021,1.027,0.019,54.05263158,31.21470086,1506,36,1542,1542,1542,2.85,2318.37,60.14,7.37,NA,291.46,NA
"12466",3,0.021,1.054,0.015,70.26666667,37.65403131,1506,47,1553,1553,1554,3,2318.9,60.07,3.87,NA,266.45,NA
"12467",7,0.025,1.04,0.011,94.54545455,48.15942887,1506,38,1544,1544,1544,2.74,2320.07,59.93,6.86,NA,293.14,NA
"12468",7,0.03,1.032,0.014,73.71428571,39.77262916,1506,50,1556,1556,1556,2.69,2315.79,59.94,5.56,NA,300.59,NA
"12469",11,0.023,1.044,0.016,65.25,35.77449321,1506,58,1564,1564,1545,2.28,2314.85,59.37,9.64,NA,291,"127.6315789"
"12470",4,0.022,1.01,0.018,56.11111111,32.58285073,1510,39,NA,1549,1549,3.2,2320.99,59.85,7.82,NA,317.53,NA
"12471",7,0.023,0.745,0.018,41.38888889,32.58285073,1508,66,1574,1574,1574,2.42,2319.17,59.58,6.94,NA,281.55,"116.3429752"
"12472",6,0.023,0.751,0.017,44.17647059,34.09448306,1508,69,1577,1577,1577,2.24,2320.96,59.67,11.08,NA,272.95,"121.8526786"
"12473",6,0.023,0.739,0.02,36.95,29.96988564,1508,50,1558,1558,1553,2.76,2325.47,60.21,6.97,NA,241.28,NA
"12474",5,0.02,0.735,0.026,28.26923077,24.33786233,1508,38,1546,1546,1540,3.03,2330.55,59.86,8.13,NA,282.29,NA
"12475",6,0.025,0.743,0.019,39.10526316,31.21470086,1508,76,1584,1584,1584,2.27,2321.29,59.51,0.37,NA,281.66,"124.0792952"
"12476",6,0.019,0.724,0.021,34.47619048,28.83191546,1508,50,1558,1558,1559,2.75,2332.84,59.96,4.81,NA,286.24,NA
"12477",8,0.018,0.759,0.024,31.625,25.93359266,1508,46,1554,1554,1550,2.5,2325.22,60.3,6.38,NA,312.76,"125.104"
"12478",6,0.023,0.78,0.027,28.88888889,23.61991192,1508,41,1549,1549,1537,2.96,2327.8,59.91,7.95,NA,271.88,NA
"12479",7,0.017,0.73,0.02,36.5,29.96988564,1508,26,NA,1534,1534,3.31,2325.59,60.13,4.62,NA,294.98,NA
"12480",6,0.02,0.716,0.018,39.77777778,32.58285073,1508,50,NA,1558,1558,2.9,2330.09,60.21,6.32,NA,278.07,NA
"12481",5,0.016,0.835,0.025,33.4,25.10710746,1508,44,1552,1552,1545,2.86,2326.55,59.82,9.59,NA,271.19,NA
"12482",6,0.019,0.712,0.013,54.76923077,42.18126779,1508,65,1573,1573,1573,2.33,2327.59,59.54,8.59,NA,304.04,"130.4892704"
"12483",9,0.024,0.755,0.019,39.73684211,31.21470086,1508,34,1542,1542,1549,3.27,2330.68,59.65,7.95,NA,273.53,NA
"12484",11,0.03,0.75,0.02,37.5,29.96988564,1508,46,1554,1554,1554,3.17,2329.62,60.1,0.18,NA,255.69,NA
"12485",6,0.035,0.758,0.023,32.95652174,26.82423957,1508,50,1558,1558,1541,2.84,2332.9,59.97,6.94,NA,231.16,NA
"12486",11,0.032,0.752,0.026,28.92307692,24.33786233,1508,49,NA,1557,1557,2.74,2329.01,60.29,6.63,NA,339.31,NA
"12487",10,0.016,0.717,0.012,59.75,44.94691449,1508,43,1551,1551,1558,2.52,2326.27,59.91,7.55,NA,220.74,NA
"12488",4,0.024,1,0.023,43.47826087,26.82423957,1510,37,1547,1547,1547,2.45,2331.93,59.89,7.7,NA,286.87,NA
"12489",7,0.013,0.719,0.022,32.68181818,27.78715793,1508,25,1533,1533,1536,3.21,2333.74,60.04,7.32,NA,306.5,NA
"12490",4,0.018,0.737,0.017,43.35294118,34.09448306,1508,52,1560,1560,1560,2.99,2334.8,59.94,7.63,NA,247.77,NA
"12491",7,0.02,0.763,0.02,38.15,29.96988564,1508,48,1556,1556,1555,3.03,2335.3,59.54,9.48,NA,296.47,NA
"12492",4,0.022,0.746,0.025,29.84,25.10710746,1508,40,1548,1548,1548,2.9,2331.49,59.93,9.06,NA,271.27,NA
"12493",5,0.024,0.73,0.02,36.5,29.96988564,1508,44,1552,1552,1561,2.95,2316.04,57.86,4.58,NA,314.01,"106.4440678"
"12494",6,0.017,0.725,0.019,38.15789474,31.21470086,1508,51,1559,1559,1559,2.82,2248.94,60.06,7.78,NA,319.38,"113.2553191"
"12495",11,0.022,0.745,0.03,24.83333333,21.72572514,1508,46,1554,1554,1554,2.79,2249.55,59.9,9.28,NA,319.92,"114.6666667"
"12496",6,0.015,1.03,0.019,54.21052632,31.21470086,1506,40,1546,1546,1549,3.26,2247.59,59.79,9.22,NA,319.39,"97.97239264"
"12497",5,0.017,1.06,0.022,48.18181818,27.78715793,1506,52,NA,1558,1558,3.2,2247.05,60.25,8.92,NA,319.17,"99.740625"
"12498",5,0.016,1.045,0.025,41.8,25.10710746,1506,72,1578,1578,1578,2.58,2252.22,60.15,3.7,NA,316.88,"122.8217054"
"12499",7,0.023,1.048,0.012,87.33333333,44.94691449,1506,41,1547,1547,1545,2.93,2252.52,59.72,8.13,NA,319.79,"109.1433447"
"12500",6,0.026,1.046,0.023,45.47826087,26.82423957,1506,37,NA,1543,1543,3.12,2252.86,59.81,0.03,NA,319.18,"102.3012821"
"12501",6,0.03,1.025,0.027,37.96296296,23.61991192,1506,19,1525,1525,1525,2.77,2258.1,60.25,8.34,NA,319.84,"115.465704"
"12502",8,0.037,1.07,0.029,36.89655172,22.31802259,1506,73,1579,1579,1579,2.28,2255.72,59.41,9.39,NA,279.45,"122.5657895"
"12503",8,0.023,1.06,0.027,39.25925926,23.61991192,1506,23,1529,1529,1528,2.82,2253.51,59.98,5.77,NA,296.08,NA
"12504",11,0.025,1.03,0.023,44.7826087,26.82423957,1506,56,NA,1562,1562,3.11,2255.22,60,7.33,NA,319.42,"102.7073955"
"12505",12,0.038,0.84,0.025,33.6,25.10710746,1508,47,1555,1555,1532,2.58,2284.36,59.75,7.06,NA,264.22,"102.4108527"
"12506",5,0.021,1.03,0.018,57.22222222,32.58285073,1506,70,NA,1576,1576,2.47,2260.75,59.77,4.72,NA,317.45,"128.5222672"
"12507",8,0.03,0.98,0.025,39.2,25.10710746,1506,43,1549,1549,1549,2.66,2261.66,59.9,7.59,NA,319.4,"120.075188"
"12508",7,0.027,0.89,0.032,27.8125,20.64126415,1506,40,1546,1546,1545,3.24,2264.01,59.99,4.88,NA,288.04,NA
"12509",12,0.031,0.842,0.031,27.16129032,21.1678094,1508,53,1561,1561,1561,2.99,2259,59.82,7.14,NA,319.21,"106.7591973"
"12510",5,0.015,1.108,0.015,73.86666667,37.65403131,1508,28,1536,1536,1535,2.62,2265.8,60.31,4.8,NA,272.92,"104.1679389"
"12511",8,0.019,0.771,0.024,32.125,25.93359266,1508,187,1695,1695,1571,2.2,2262.24,59.65,6.03,NA,258.98,"117.7181818"
"12512",5,0.022,1.05,0.011,95.45454545,48.15942887,1506,49,NA,1555,1555,3.14,2263.29,60.04,8.13,NA,319.36,"101.7070064"
"12513",6,0.025,0.71,0.03,23.66666667,21.72572514,1508,41,NA,1549,1549,2.9,2260.72,60.26,9.46,NA,319.45,"110.1551724"
"12514",6,0.017,0.775,0.012,64.58333333,44.94691449,1508,43,1551,1551,1545,2.42,2264.71,60.06,5.5,NA,241.94,NA
"12515",10,0.023,1.01,0.023,43.91304348,26.82423957,1506,48,1554,1554,1537,2.81,2262.89,60.17,4.71,NA,319.29,"113.6263345"
"12516",11,0.018,1.02,0.019,53.68421053,31.21470086,1506,82,1588,1588,1588,2.41,2263.13,59.78,8.3,NA,286.05,"118.6929461"
"12517",10,0.024,0.81,0.02,40.5,29.96988564,1508,45,1553,1553,1547,3.13,2259.68,59.9,5.88,NA,318.73,"101.8306709"
"12518",2,0.025,0.75,0.019,39.47368421,31.21470086,1508,38,1546,1546,1532,2.27,2266.14,60.09,7.12,NA,277.87,"122.4096916"
"12519",5,0.026,0.795,0.022,36.13636364,27.78715793,1508,47,1555,1555,1555,2.87,2262.53,60.1,9.25,NA,319.41,"111.2926829"
"12520",4,0.031,0.975,0.023,42.39130435,26.82423957,1510,50,1560,1560,1560,2.77,2263.89,60.05,0.01,NA,319.65,"115.3971119"
"12521",8,0.018,0.75,0.012,62.5,44.94691449,1508,67,1575,1575,1575,2.26,2268.72,59.53,5.16,NA,275.34,"121.8318584"
"12522",8,0.022,0.738,0.026,28.38461538,24.33786233,1508,33,1541,1541,1540,2.78,2274.16,60.15,7.72,NA,318.22,"114.4676259"
"12523",7,0.023,0.733,0.024,30.54166667,25.93359266,1508,47,1555,1555,1564,2.8,2270.44,60.19,0.29,NA,317.85,"113.5178571"
"12524",8,0.034,1.012,0.023,44,26.82423957,1506,45,1551,1551,1551,3.12,2270.37,60.16,5.47,NA,317.53,"101.7724359"
"12525",5,0.017,1.047,0.023,45.52173913,26.82423957,1506,194,1700,1700,1549,3.06,2269.17,60.16,9.12,NA,290.41,NA
"12526",16,0.022,1.05,0.021,50,28.83191546,1506,31,1537,1537,1537,3.04,2269.97,60.1,7.94,NA,292.4,NA
"12527",8,0.021,0.777,0.021,37,28.83191546,1508,68,1576,1576,1587,2.66,2268.47,59.67,5.1,NA,315.37,"118.5601504"
"12528",7,0.025,1.05,0.024,43.75,25.93359266,1506,45,1551,1551,1533,3.06,2275,60.17,0.48,NA,291.28,NA
"12529",10,0.016,1.028,0.022,46.72727273,27.78715793,1506,35,NA,1541,1541,3.1,2273.91,60.15,4.74,NA,286.11,NA
"12530",7,0.02,1.108,0.021,52.76190476,28.83191546,1506,52,1558,1558,1556,3.04,2275.47,59.89,8.31,NA,316.48,NA
"12531",7,0.035,1.043,0.028,37.25,22.94811947,1506,53,1559,1559,1551,2.79,2273.36,59.92,5.34,NA,341.06,NA
"12532",9,0.027,1.046,0.025,41.84,25.10710746,1506,66,1572,1572,1571,2.23,2269.65,59.82,4.81,NA,267.4,"119.9103139"
"12533",7,0.018,1.04,0.011,94.54545455,48.15942887,1506,57,1563,1563,1550,3.14,2266.4,60.03,0.25,NA,449.97,NA
"12534",8,0.025,0.74,0.028,26.42857143,22.94811947,1508,44,1552,1552,1555,3.1,2271.91,60.08,9.1,NA,282.63,NA
"12535",9,0.019,1.07,0.03,35.66666667,21.72572514,1506,30,1536,1536,1536,2.53,2271.05,59.78,6.42,NA,307.91,"121.7035573"
"12536",11,0.026,1.014,0.035,28.97142857,19.22466134,1506,46,1552,1552,1558,3.18,2272.81,60.13,0.45,NA,300.14,NA
"12537",2,0.029,1.021,0.031,32.93548387,21.1678094,1506,40,1546,1546,1537,3.08,2271.82,59.8,4.72,NA,318.79,NA
"12538",5,0.03,1.07,0.026,41.15384615,24.33786233,1506,46,1552,1552,1552,2.88,2271.45,59.9,9.18,NA,290.83,NA
"12539",4,0.028,1.035,0.034,30.44117647,19.67192734,1506,53,1559,1559,1559,2.74,2270.66,60.06,7.69,NA,319.56,"116.6277372"
"12540",13,0.017,1.077,0.02,53.85,29.96988564,1506,44,1550,1550,1550,2.72,2272.97,59.96,8.61,NA,278.47,NA
"12541",10,0.035,1.053,0.015,70.2,37.65403131,1506,51,1557,1557,1552,2.51,2276.31,60.01,6.56,NA,319.19,NA
"12542",6,0.021,1.074,0.021,51.14285714,28.83191546,1506,47,1553,1553,1550,2.86,2275.34,60,4.19,NA,302.77,NA
"12543",12,0.019,0.742,0.03,24.73333333,21.72572514,1508,185,NA,1693,1693,2.16,2272.45,59.98,8.7,NA,252.74,"117.0092593"
"12544",7,0.018,0.726,0.022,33,27.78715793,1508,71,1579,1579,1596,2.14,2270.15,59.66,6.45,NA,257.49,"120.3224299"
"12545",12,0.029,0.724,0.026,27.84615385,24.33786233,1508,53,1561,1561,1557,2.73,2274.82,59.84,5.44,NA,246.68,NA
"12546",6,0.027,0.745,0.029,25.68965517,22.31802259,1508,36,NA,1544,1544,2.72,2275.24,59.96,8.32,NA,233.98,NA
"12547",6,0.016,0.73,0.023,31.73913043,26.82423957,1508,45,NA,1553,1553,3.05,2273,59.79,11.28,NA,310.48,NA
"12548",5,0.021,0.73,0.022,33.18181818,27.78715793,1508,47,1555,1555,1555,2.95,2272.5,59.95,8.2,NA,278.58,NA
"12549",5,0.027,0.713,0.019,37.52631579,31.21470086,1508,33,1541,1541,1541,2.76,2272.76,59.84,5.72,NA,188.13,NA
"12550",7,0.019,0.756,0.018,42,32.58285073,1508,55,1563,1563,1565,2.76,2272.35,60.09,7.46,NA,230.98,NA
"12551",5,0.022,0.734,0.024,30.58333333,25.93359266,1508,47,1555,1555,1555,2.65,2271.22,59.95,8.97,NA,313.58,NA
"12552",12,0.022,0.725,0.02,36.25,29.96988564,1508,43,1551,1551,1543,2.59,2272.66,60.14,8.68,NA,295.37,NA
"12553",3,0.017,0.741,0.022,33.68181818,27.78715793,1508,56,1564,1564,1565,2.5,2277.04,57.75,6.89,NA,271.25,"108.5"
"12554",13,0.016,0.731,0.016,45.6875,35.77449321,1508,52,1560,1560,1549,2.95,2303.62,60.05,7.11,NA,318.06,"107.8169492"
"12555",10,0.022,0.728,0.027,26.96296296,23.61991192,1508,51,1559,1559,1559,2.75,2303.61,59.82,8.52,NA,317.51,"115.4581818"
"12556",11,0.019,0.766,0.017,45.05882353,34.09448306,1508,46,1554,1554,1548,2.68,2302.6,60.16,7.45,NA,318.83,"118.9664179"
"12557",9,0.012,0.812,0.012,67.66666667,44.94691449,1508,69,1577,1577,1579,2.26,2302.58,59.53,6.91,NA,285.89,"126.5"
"12558",13,0.022,0.727,0.028,25.96428571,22.94811947,1508,49,1557,1557,1657,3.04,2302.71,60.07,6.26,NA,319.28,"105.0263158"
"12559",12,0.019,0.74,0.018,41.11111111,32.58285073,1508,51,1559,1559,1559,3.08,2307.45,60.18,8.99,NA,319.79,"103.8279221"
"12560",7,0.022,0.8,0.018,44.44444444,32.58285073,1508,51,1559,1559,1549,2.48,2308.25,59.93,6.93,NA,319.95,"129.0120968"
"12561",15,0.026,0.98,0.008,122.5,62.00271238,1510,86,1596,1596,1596,2.42,2299.43,58.4,7.46,NA,306.36,"126.5950413"
"12562",4,0.024,0.729,0.021,34.71428571,28.83191546,1508,54,1562,1562,1562,2.47,2304.21,58.6,6.96,NA,303.18,"122.7449393"
"12563",11,0.015,0.815,0.02,40.75,29.96988564,1508,39,1547,1547,1547,2.45,2305.55,58.96,7.12,NA,283.08,"115.5428571"
"12564",8,0.022,0.79,0.024,32.91666667,25.93359266,1508,53,1561,1561,1554,2.62,2307.54,59.23,7.36,NA,294.64,NA
"12565",5,0.033,0.77,0.023,33.47826087,26.82423957,1508,45,1553,1553,1553,2.9,2306.09,58.89,0.02,NA,319.51,"110.1758621"
"12566",10,0.026,0.75,0.022,34.09090909,27.78715793,1508,50,1558,1558,1558,2.8,2308.27,58.78,6.93,NA,188.94,NA
"12567",6,0.018,0.74,0.018,41.11111111,32.58285073,1508,68,1576,1576,1578,2.27,2307.95,58.61,7.83,NA,294.79,"129.8634361"
"12568",9,0.024,0.759,0.026,29.19230769,24.33786233,1508,38,1546,1546,1550,3.01,2308.8,59.06,7.63,NA,318.92,"105.9534884"
"12569",8,0.026,0.779,0.024,32.45833333,25.93359266,1508,44,1552,1552,1558,3.02,2307.29,58.98,0.03,NA,319.66,"105.8476821"
"12570",11,0.033,0.745,0.028,26.60714286,22.94811947,1508,32,1540,1540,1531,3.23,2306.67,58.97,8.12,NA,319.59,"98.94427245"
"12571",6,0.027,0.73,0.023,31.73913043,26.82423957,1508,48,1556,1556,1556,2.77,2305.42,59.17,6.43,NA,296.8,"107.1480144"
"12572",12,0.021,0.73,0.033,22.12121212,20.1434254,1508,47,1555,1555,1559,3.05,2306.84,59.09,4.71,NA,319.08,"104.6163934"
"12573",8,0.019,0.99,0.019,52.10526316,31.21470086,1510,56,1566,1566,1566,2.28,2302.1,58.59,7.69,NA,270.79,"118.7675439"
"12574",7,0.018,0.785,0.024,32.70833333,25.93359266,1508,34,1542,1542,1548,3.14,2303.33,59.07,5.7,NA,319.02,"101.5987261"
"12575",5,0.022,0.762,0.026,29.30769231,24.33786233,1508,38,NA,1546,1546,2.82,2303.13,58.85,8.23,NA,319.25,"113.2092199"
"12576",7,0.015,0.77,0.023,33.47826087,26.82423957,1508,41,1549,1549,1550,2.75,2304.34,59.07,7.57,NA,302.96,"110.1672727"
"12577",13,0.021,0.74,0.033,22.42424242,20.1434254,1508,50,1558,1558,1559,2.97,2304.85,58.99,6.75,NA,318.64,"107.2861953"
"12578",15,0.016,0.794,0.027,29.40740741,23.61991192,1508,38,1546,1546,1546,3.09,2303.04,59.01,6.85,NA,318.47,"103.0647249"
"12579",7,0.02,0.735,0.024,30.625,25.93359266,1508,185,NA,1693,1693,2.61,2301.31,58.65,7.76,NA,316.89,"121.4137931"
"12580",8,0.034,0.777,0.028,27.75,22.94811947,1508,64,NA,1572,1572,2.79,2306.84,59.22,6.62,NA,319.68,"114.5806452"
"12581",12,0.015,0.76,0.028,27.14285714,22.94811947,1508,35,NA,1543,1543,2.81,2305.18,58.9,6.91,NA,319.79,"113.8042705"
"12582",10,0.015,0.774,0.02,38.7,29.96988564,1508,48,1556,1556,1549,2.36,2304.43,58.99,0.6,NA,296.23,"125.5211864"
"12583",8,0.024,0.72,0.029,24.82758621,22.31802259,1508,37,1545,1545,1545,2.77,2307.15,58.99,5.15,NA,319.66,"115.400722"
"12584",10,0.028,0.744,0.026,28.61538462,24.33786233,1508,50,1558,1558,1548,2.28,2301.73,59.12,3.45,NA,288.29,"126.4429825"
"12585",11,0.023,0.73,0.021,34.76190476,28.83191546,1508,55,1563,1563,1551,2.68,2304.52,59,5.33,NA,241.94,NA
"12586",12,0.02,0.73,0.029,25.17241379,22.31802259,1508,193,1701,1701,1545,2.83,2306.32,59.11,6.87,NA,317.89,"112.3286219"
"12587",11,0.025,0.727,0.023,31.60869565,26.82423957,1508,195,1703,1703,1534,2.62,2305.38,59.06,0.24,NA,284.38,"108.5419847"
"12588",10,0.028,0.755,0.038,19.86842105,18.01034279,1508,28,1536,1536,1536,2.88,2305.52,58.92,7.45,NA,318.18,"110.4791667"
"12589",10,0.027,0.71,0.026,27.30769231,24.33786233,1508,59,1567,1567,1567,2.22,2302.15,58.47,7.5,NA,262.18,"118.0990991"
"12590",7,0.022,0.724,0.026,27.84615385,24.33786233,1508,42,NA,1550,1550,2.31,2305.27,59.16,10.14,NA,297.71,"128.8787879"
"12591",15,0.027,0.772,0.026,29.69230769,24.33786233,1508,32,1540,1540,1536,2.93,2307.86,58.81,4.19,NA,318.57,"108.7269625"
"12592",7,0.027,0.721,0.027,26.7037037,23.61991192,1508,43,1551,1551,1551,2.8,2311.7,58.75,5.35,NA,319.35,"114.0535714"
"12593",8,0.018,0.742,0.028,26.5,22.94811947,1508,67,1575,1575,1559,2.35,2307.23,59.08,6.52,NA,313.96,"133.6"
"12594",15,0.027,0.746,0.03,24.86666667,21.72572514,1508,45,NA,1553,1553,2.72,2305.02,58.74,7.38,NA,312.51,NA
"12595",8,0.038,0.78,0.017,45.88235294,34.09448306,1508,26,1534,1534,1534,2.82,2305.14,58.79,1.87,NA,318.71,"113.0177305"
"12596",9,0.028,0.753,0.035,21.51428571,19.22466134,1508,41,NA,1549,1549,2.72,2306.15,59.03,9.91,NA,319.54,"117.4779412"
"12597",14,0.02,0.645,0.021,30.71428571,28.83191546,1508,28,1536,1536,1547,2.84,2305.93,58.97,7.83,NA,319.31,"112.4330986"
"12598",32,0.026,0.79,0.025,31.6,25.10710746,1508,63,NA,1571,1571,2.28,2295.31,58.47,8.32,NA,280.86,"123.1842105"
"12599",5,0.021,0.751,0.027,27.81481481,23.61991192,1508,55,NA,1563,1563,2.82,2302.67,58.76,8.44,NA,182.86,NA
"12600",5,0.022,0.77,0.023,33.47826087,26.82423957,1508,48,1556,1556,1556,2.28,2213.39,58.72,8.15,NA,297.55,"130.504386"
"12601",7,0.024,1.053,0.035,30.08571429,19.22466134,1506,55,1561,1561,1561,2.21,2215.12,58.95,6.65,NA,260.38,"117.8190045"
"12602",3,0.026,0.793,0.025,31.72,25.10710746,1508,58,1566,1566,1566,2.17,2215.27,58.85,8.78,NA,252.27,"116.2534562"
"12603",5,0.031,1.041,0.031,33.58064516,21.1678094,1506,33,1539,1539,1537,2.62,2216.15,59.17,10.4,NA,272.92,NA
"12604",14,0.02,1.041,0.022,47.31818182,27.78715793,1506,65,NA,1571,1571,2.26,2237.54,58.66,0.34,NA,287.73,"127.3141593"
"12605",2,0.02,1.025,0.014,73.21428571,39.77262916,1506,44,1550,1550,1541,2.37,2250.01,58.92,7,NA,290.83,"122.7130802"
"12606",6,0.022,1.024,0.019,53.89473684,31.21470086,1506,28,NA,1534,1534,2.28,2247.91,58.95,5.26,NA,268.05,"117.5657895"
"12607",3,0.019,1.041,0.022,47.31818182,27.78715793,1506,43,NA,1549,1549,2.92,2245.55,58.98,7.45,NA,314.01,NA
