GROUP,DD,GRADE,SEQNO,P,Mn,S,Mn/S,Mn/S(critical- theoretical),START_TEMP,FINISH_TEMP,CS,Mould cooling water Flowrate,Mould Level,MCW Delta Temp,Sec  Cooling Zone flow rate
2,13,909,S30,0.000,0.000,0.000,#DIV/0!,#DIV/0!,0,0,3.02,2251.24,59.99,0.00,305.20
2,0,980,M,0.033,0.747,0.022,33.95454545,27.78715793,1571,1564,3.08,2255.43,59.42,0.48,282.00
2,0,909,S05,0.023,1.045,0.021,49.76190476,28.83191546,1557,1651,0.00,2260.93,0.00,5.59,0.00
2,8,909,S10,0.016,1.080,0.013,83.07692308,42.18126779,1552,1550,2.92,2246.56,60.09,5.52,318.15
2,6,909,S15,0.023,1.025,0.017,60.29411765,34.09448306,1555,1555,2.81,2247.65,60.27,5.44,298.43
2,8,909,S20,0.021,1.134,0.019,59.68421053,31.21470086,1546,1544,2.84,2249.77,60.15,5.08,304.09
2,4,909,S25,0.019,1.052,0.024,43.83333333,25.93359266,0,1550,2.85,2247.41,60.17,5.45,311.00
2,7,980,S29,0.017,0.790,0.023,34.34782609,26.82423957,0,1543,2.90,2250.71,59.88,5.68,0.00
2,12,909,M,0.019,1.020,0.019,53.68421053,31.21470086,1569,1563,2.31,2313.86,59.65,0.12,278.77
2,9,980,S05,0.020,0.730,0.018,40.55555556,32.58285073,1556,1556,3.15,2325.43,59.84,5.48,0.00
2,10,980,S10,0.030,0.790,0.025,31.60000000,25.10710746,1550,1550,2.92,2316.08,59.96,5.39,281.20
2,4,980,S15,0.019,0.753,0.029,25.96551724,22.31802259,1547,1550,2.96,2326.88,60.04,5.52,293.15
2,10,980,S20,0.022,0.763,0.025,30.52000000,25.10710746,1557,1557,2.78,2319.71,59.95,5.47,0.00
2,4,980,S25,0.020,0.765,0.018,42.50000000,32.58285073,0,0,2.97,2329.16,59.95,5.81,0.00
2,8,980,S30,0.031,0.749,0.028,26.75000000,22.94811947,1559,1559,3.00,2326.08,59.58,5.65,0.00
2,13,980,M,0.022,0.720,0.022,32.72727273,27.78715793,0,1582,2.34,2324.28,59.62,0.32,278.23
2,11,980,S05,0.031,0.725,0.032,22.65625000,20.64126415,1552,1552,3.08,2324.39,60.14,5.77,0.00
2,8,980,S10,0.023,0.740,0.030,24.66666667,21.72572514,1551,1551,2.99,2325.15,60.03,5.52,0.00
2,5,980,S15,0.027,0.735,0.016,45.93750000,35.77449321,1548,1558,3.06,2325.66,59.67,6.06,0.00
2,5,980,S20,0.021,0.732,0.016,45.75000000,35.77449321,0,1541,3.31,2327.93,60.00,5.54,0.00
2,9,980,S25,0.014,0.750,0.014,53.57142857,39.77262916,1559,1546,3.25,2327.83,59.98,5.87,0.00
2,9,980,M,0.025,0.770,0.020,38.50000000,29.96988564,1570,1587,2.29,2317.21,59.84,0.35,271.34
2,12,980,M,0.019,0.789,0.022,35.86363636,27.78715793,1562,1562,2.56,2328.37,60.06,5.85,307.79
2,12,980,S05,0.018,0.726,0.023,31.56521739,26.82423957,1547,1547,2.41,2327.18,60.01,5.42,292.77
2,8,909,S10,0.023,1.010,0.032,31.56250000,20.64126415,1563,1571,2.46,2328.19,60.03,6.08,0.00
2,8,980,S15,0.019,0.735,0.015,49.00000000,37.65403131,1697,1697,2.46,2329.27,59.95,5.32,295.36
2,14,980,M,0.016,0.789,0.018,43.83333333,32.58285073,0,1574,2.30,2328.52,59.61,0.18,277.20
2,7,976,S05,0.016,1.015,0.025,40.60000000,25.10710746,1545,1545,2.51,2328.52,59.99,3.96,303.82
2,7,980,S10,0.016,0.720,0.026,27.69230769,24.33786233,1559,1551,2.75,2325.77,60.00,5.96,316.06
2,8,980,S15,0.027,0.780,0.022,35.45454545,27.78715793,1547,1539,2.61,2329.90,59.86,5.56,0.00
2,8,980,M,0.018,0.770,0.018,42.77777778,32.58285073,1571,1580,2.28,2326.64,59.57,0.08,278.11
2,7,980,S05,0.020,0.740,0.022,33.63636364,27.78715793,1566,1566,2.77,2327.81,60.01,5.28,315.23
2,6,980,S10,0.023,0.725,0.027,26.85185185,23.61991192,1558,1558,2.96,2329.18,59.75,5.63,302.69
2,8,980,M,0.018,0.780,0.013,60.00000000,42.18126779,0,1573,2.26,2323.10,59.73,0.02,271.77
2,5,976,S04,0.017,1.020,0.029,35.17241379,22.31802259,0,1548,2.65,2325.13,60.02,0.00,0.00
2,11,980,S10,0.035,0.790,0.023,34.34782609,26.82423957,1545,1545,3.08,2325.74,59.98,5.31,0.00
2,6,980,S15,0.025,0.803,0.030,26.76666667,21.72572514,1692,1540,3.01,2327.77,60.14,5.38,0.00
2,9,980,M,0.023,0.740,0.032,23.12500000,20.64126415,1561,1561,2.30,2326.94,59.49,0.12,274.27
2,8,980,S05,0.026,0.740,0.032,23.12500000,20.64126415,1547,1553,2.23,2324.71,59.92,5.25,0.00
2,9,980,S10,0.019,0.762,0.021,36.28571429,28.83191546,1549,1554,2.57,2324.57,60.04,0.02,309.28
2,8,980,S15,0.020,0.750,0.021,35.71428571,28.83191546,0,1560,2.50,2322.63,60.05,4.97,301.94
2,8,980,S20,0.016,0.760,0.030,25.33333333,21.72572514,0,1551,2.38,2328.21,60.14,5.10,273.25
2,12,980,S24,0.017,0.730,0.019,38.42105263,31.21470086,1553,1535,2.38,2328.21,60.00,5.09,272.88
2,10,980,M,0.017,0.735,0.019,38.68421053,31.21470086,0,1566,2.26,2326.91,59.62,1.08,270.60
2,6,980,S05,0.031,0.736,0.019,38.73684211,31.21470086,1551,1550,2.91,2329.15,59.90,5.32,0.00
2,10,980,S10,0.032,0.740,0.023,32.17391304,26.82423957,1559,1559,2.55,2324.00,60.02,5.04,319.08
2,9,980,S15,0.022,0.740,0.019,38.94736842,31.21470086,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
2,13,980,S20,0.020,0.728,0.020,36.40000000,29.96988564,1536,1533,2.64,2327.69,59.89,5.34,309.71
2,10,980,S24,0.025,0.758,0.017,44.58823529,34.09448306,0,0,2.59,2326.21,60.12,5.54,310.84
2,8,980,S30,0.016,0.764,0.024,31.83333333,25.93359266,1548,1541,3.22,2328.34,59.91,5.79,0.00
2,7,980,M,0.020,0.732,0.021,34.85714286,28.83191546,1550,1566,2.73,2322.26,59.81,0.02,282.79
2,10,980,S05,0.017,0.710,0.023,30.86956522,26.82423957,1544,1544,2.83,2322.17,59.97,4.81,271.97
2,2,976,S09,0.030,0.990,0.030,33.00000000,21.72572514,1554,1554,2.80,2318.10,60.07,4.88,0.00
2,4,980,S20,0.012,0.750,0.016,46.87500000,35.77449321,0,0,2.82,2323.53,60.04,4.96,315.89
2,8,980,S15,0.027,0.760,0.031,24.51612903,21.16780940,1543,1542,2.66,2319.22,59.86,4.84,0.00
2,7,980,S25,0.025,0.705,0.027,26.11111111,23.61991192,1549,1530,2.82,2324.21,59.88,4.78,315.62
2,9,980,S30,0.016,0.747,0.018,41.50000000,32.58285073,1547,1547,2.63,2323.94,59.91,5.12,281.38
2,10,980,M,0.018,0.765,0.016,47.81250000,35.77449321,1544,1544,2.19,2325.16,59.59,0.08,263.86
2,13,980,S05,0.022,0.720,0.021,34.28571429,28.83191546,1560,1560,2.81,2325.07,59.92,6.02,0.00
2,9,980,S10,0.025,0.731,0.022,33.22727273,27.78715793,1548,1553,2.89,2318.57,59.88,5.67,0.00
2,3,980,S15,0.015,0.730,0.022,33.18181818,27.78715793,1546,1542,3.17,2323.00,59.99,5.33,0.00
2,7,980,S20,0.018,0.710,0.019,37.36842105,31.21470086,1703,1540,3.20,2324.68,59.98,5.56,0.00
2,10,909,S25,0.018,1.060,0.019,55.78947368,31.21470086,1545,1547,3.17,2324.81,60.21,6.32,0.00
2,15,909,S01,0.027,1.010,0.023,43.91304348,26.82423957,1697,1697,2.63,2326.16,60.36,5.23,257.17
2,0,980,M,0.021,0.760,0.032,23.75000000,20.64126415,0,1570,2.27,2322.00,59.34,0.68,266.01
2,10,909,S09,0.016,1.045,0.014,74.64285714,39.77262916,1558,1553,2.68,2326.97,59.90,6.16,0.00
2,6,909,S04,0.023,1.050,0.017,61.76470588,34.09448306,1563,1563,2.77,2324.26,59.88,6.38,0.00
2,12,909,S15,0.023,1.040,0.010,104.00000000,51.94243253,0,1553,2.59,2324.44,59.86,5.55,0.00
2,6,909,S20,0.020,1.079,0.020,53.95000000,29.96988564,0,1551,3.22,2324.06,59.92,6.44,0.00
2,10,909,S24,0.030,1.058,0.020,52.90000000,29.96988564,0,0,3.00,2323.52,59.72,6.08,0.00
2,9,909,S30,0.000,0.000,0.000,#DIV/0!,#DIV/0!,1540,1537,3.23,2319.32,60.22,6.30,0.00
2,6,980,M,0.024,0.736,0.014,52.57142857,39.77262916,0,0,2.34,2322.81,59.63,0.29,272.37
2,7,909,S05,0.018,1.040,0.025,41.60000000,25.10710746,0,0,3.03,2324.77,59.96,5.51,0.00
2,5,909,S10,0.024,1.240,0.028,44.28571429,22.94811947,1557,1557,3.02,2326.58,59.89,5.77,0.00
2,11,909,S15,0.024,1.100,0.028,39.28571429,22.94811947,1554,1545,3.17,2323.82,59.81,6.12,0.00
2,9,909,S20,0.019,1.028,0.013,79.07692308,42.18126779,0,0,3.08,2319.75,60.01,5.76,0.00
2,4,909,S25,0.025,1.035,0.023,45.00000000,26.82423957,0,0,3.08,2321.54,59.94,6.38,0.00
2,5,909,S30,0.022,1.015,0.025,40.60000000,25.10710746,1557,1549,3.09,2322.78,60.16,6.37,0.00
2,10,909,S35,0.032,1.045,0.025,41.80000000,25.10710746,0,0,3.02,2349.43,59.93,0.00,292.76
2,12,909,M,0.017,1.038,0.020,51.90000000,29.96988564,1580,1581,2.26,2320.42,59.80,0.19,270.49
2,4,909,S05,0.027,1.040,0.020,52.00000000,29.96988564,1559,1559,2.85,2320.14,60.29,5.52,0.00
2,12,909,S10,0.018,1.010,0.013,77.69230769,42.18126779,1557,1540,2.98,2323.63,59.95,5.46,0.00
2,5,909,S15,0.034,1.040,0.021,49.52380952,28.83191546,1545,1550,3.02,2319.04,60.06,5.66,0.00
2,15,909,S20,0.018,1.040,0.015,69.33333333,37.65403131,1556,1551,2.43,2320.93,60.00,5.34,0.00
2,7,909,S25,0.040,1.018,0.022,46.27272727,27.78715793,1549,1549,2.38,2320.67,60.04,5.35,317.68
2,5,909,S30,0.022,1.120,0.018,62.22222222,32.58285073,0,1528,2.48,2319.56,60.01,0.82,265.57
2,6,980,S05,0.026,0.762,0.020,38.10000000,29.96988564,1548,1548,2.96,2337.68,59.98,4.66,0.00
2,6,980,S10,0.018,0.740,0.017,43.52941176,34.09448306,0,0,2.44,2333.64,60.02,5.34,0.00
2,6,980,S15,0.017,0.780,0.018,43.33333333,32.58285073,1549,1563,2.38,2334.67,59.90,5.37,0.00
2,8,980,S19,0.024,0.740,0.023,32.17391304,26.82423957,1553,1553,3.17,2338.00,60.08,5.46,0.00
2,8,909,S30,0.026,1.138,0.024,47.41666667,25.93359266,0,0,3.15,2338.69,59.92,6.06,0.00
2,5,980,S35,0.024,0.722,0.024,30.08333333,25.93359266,0,0,3.10,2334.57,59.71,5.36,0.00
2,9,980,M,0.020,0.750,0.019,39.47368421,31.21470086,1573,1580,2.25,2338.82,59.47,0.12,268.10
2,17,980,S05,0.027,0.710,0.032,22.18750000,20.64126415,1558,1546,2.85,2340.62,59.88,5.08,0.00
2,11,980,S10,0.029,0.722,0.031,23.29032258,21.16780940,1545,1533,2.80,2340.19,59.91,5.18,0.00
2,15,980,S15,0.021,0.728,0.025,29.12000000,25.10710746,1556,1544,2.45,2340.07,59.95,5.10,0.00
2,9,980,S20,0.019,0.710,0.022,32.27272727,27.78715793,1552,1549,2.84,2338.07,59.89,5.10,0.00
2,12,980,S25,0.022,0.824,0.018,45.77777778,32.58285073,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
2,12,980,S30,0.015,0.730,0.018,40.55555556,32.58285073,1550,1550,2.53,2339.06,59.96,4.76,301.23
2,15,980,M,0.019,0.738,0.025,29.52000000,25.10710746,1570,1581,2.24,2336.08,59.45,0.28,270.29
2,13,980,S05,0.028,0.752,0.025,30.08000000,25.10710746,0,0,2.83,2338.04,59.99,5.07,0.00
2,7,980,S10,0.016,0.722,0.021,34.38095238,28.83191546,1559,1555,2.91,2336.97,59.92,5.27,0.00
2,10,980,S15,0.021,0.723,0.022,32.86363636,27.78715793,1541,1539,2.60,2335.43,60.22,5.23,0.00
2,11,980,S20,0.025,0.720,0.021,34.28571429,28.83191546,1564,1564,2.29,2337.83,60.11,5.18,0.00
2,14,980,S25,0.019,0.758,0.023,32.95652174,26.82423957,1580,1580,2.86,2337.96,60.27,5.39,304.15
2,6,976,S30,0.018,0.995,0.020,49.75000000,29.96988564,1557,1552,2.78,2338.40,59.88,5.05,0.00
2,15,909,M,0.031,1.026,0.016,64.12500000,35.77449321,0,1580,2.29,2332.58,59.49,0.02,277.66
2,15,909,S10,0.021,1.010,0.017,59.41176471,34.09448306,1543,1543,2.76,2333.10,60.10,5.09,282.24
2,16,909,S14,0.015,1.070,0.028,38.21428571,22.94811947,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
2,15,980,S10,0.023,0.875,0.038,23.02631579,18.01034279,0,1544,2.29,2282.48,60.04,4.74,278.31
2,13,980,M,0.016,0.745,0.023,32.39130435,26.82423957,1578,1583,2.18,2279.14,59.62,0.07,264.09
2,8,980,S23,0.025,0.810,0.028,28.92857143,22.94811947,1556,1556,2.73,2274.47,59.82,6.48,279.29
2,14,980,M,0.021,0.750,0.020,37.50000000,29.96988564,1565,1565,2.66,2268.57,59.91,0.01,272.04
2,9,980,S10,0.030,0.710,0.023,30.86956522,26.82423957,1549,1552,2.35,2272.26,60.04,0.01,284.41
2,11,980,S15,0.021,0.757,0.028,27.03571429,22.94811947,1551,1545,2.92,2273.70,60.06,0.00,301.39
2,15,980,S20,0.025,0.740,0.032,23.12500000,20.64126415,1543,1536,2.43,2271.01,59.96,0.00,309.09
2,11,980,S25,0.027,0.735,0.023,31.95652174,26.82423957,1547,1547,2.93,2273.04,60.00,6.13,293.72
2,3,980,M,0.035,0.730,0.023,31.73913043,26.82423957,1581,1585,2.28,2273.03,59.55,0.09,272.34
2,6,980,S10,0.022,0.760,0.015,50.66666667,37.65403131,1551,1541,2.90,2271.16,59.78,6.06,294.62
2,6,980,S15,0.030,0.756,0.022,34.36363636,27.78715793,1557,1565,2.69,2270.10,59.98,5.97,295.51
2,14,980,S20,0.022,0.745,0.022,33.86363636,27.78715793,1562,1562,2.81,2271.54,59.91,5.32,292.98
2,4,980,S25,0.018,0.657,0.021,31.28571429,28.83191546,1558,1558,2.85,2273.84,60.06,5.26,286.43
2,4,980,S29,0.026,0.750,0.024,31.25000000,25.93359266,0,0,2.74,2270.31,60.11,5.73,287.00
2,6,980,M,0.021,0.770,0.013,59.23076923,42.18126779,1572,1584,2.21,2268.45,59.76,0.01,267.97
2,8,980,S10,0.014,0.765,0.018,42.50000000,32.58285073,1561,1561,2.79,2270.95,59.85,6.18,278.83
2,14,980,S15,0.027,0.772,0.022,35.09090909,27.78715793,0,0,2.83,2269.79,60.02,6.63,277.12
2,14,980,S20,0.031,0.735,0.029,25.34482759,22.31802259,0,1548,2.95,2269.10,59.90,6.33,282.96
2,10,980,M,0.017,0.742,0.016,46.37500000,35.77449321,0,0,3.09,2284.45,59.75,1.11,276.89
2,14,980,M,0.032,0.739,0.025,29.56000000,25.10710746,1577,1577,2.24,2287.70,59.53,0.04,270.97
2,10,980,S05,0.025,0.743,0.022,33.77272727,27.78715793,1555,1555,2.53,2291.39,60.03,5.69,0.00
2,2,980,S10,0.022,0.750,0.027,27.77777778,23.61991192,1563,1554,2.89,2290.92,60.02,5.39,0.00
2,13,980,S15,0.031,0.710,0.016,44.37500000,35.77449321,1554,1546,3.15,2291.78,60.23,5.95,315.88
2,8,980,S19,0.018,0.725,0.020,36.25000000,29.96988564,1551,1554,2.56,2289.61,59.91,5.85,307.59
2,8,980,S24,0.022,0.744,0.015,49.60000000,37.65403131,1541,1538,2.68,2288.43,60.14,5.67,293.50
2,5,980,S30,0.016,0.787,0.025,31.48000000,25.10710746,1544,1544,3.09,2289.05,60.10,5.79,257.71
2,8,980,M,0.023,0.744,0.016,46.50000000,35.77449321,1566,1589,2.32,2291.59,59.51,0.05,265.49
2,13,980,S05,0.023,0.784,0.022,35.63636364,27.78715793,1549,1541,2.10,2295.67,59.89,5.78,261.32
2,6,980,S10,0.016,0.765,0.032,23.90625000,20.64126415,1547,1526,2.18,2294.14,60.05,6.15,250.65
2,13,980,S14,0.020,0.714,0.020,35.70000000,29.96988564,1552,1546,2.12,2293.00,60.02,6.08,249.99
2,11,980,S05,0.020,0.739,0.022,33.59090909,27.78715793,1535,1548,3.13,2293.31,60.11,5.47,234.31
2,12,980,S09,0.028,0.718,0.030,23.93333333,21.72572514,0,0,2.76,2296.57,59.97,4.90,227.87
2,5,980,M,0.021,0.755,0.023,32.82608696,26.82423957,1582,1584,2.23,2288.86,59.56,0.02,237.09
2,15,980,S05,0.018,0.793,0.027,29.37037037,23.61991192,1549,1549,2.54,2291.65,59.85,5.18,207.34
2,15,980,S10,0.023,0.740,0.023,32.17391304,26.82423957,1559,1545,2.61,2290.48,60.43,5.85,200.96
2,8,980,S15,0.018,0.740,0.022,33.63636364,27.78715793,1540,1540,2.83,2290.53,60.00,5.78,198.75
2,15,980,S20,0.026,0.720,0.025,28.80000000,25.10710746,0,1546,3.09,2293.14,60.20,6.10,196.53
2,23,980,S25,0.018,0.749,0.020,37.45000000,29.96988564,1556,1556,3.11,2288.43,60.03,6.03,192.27
2,9,980,S30,0.023,0.801,0.026,30.80769231,24.33786233,1578,1578,2.96,2292.54,59.98,6.39,192.57
2,6,980,M,0.018,0.720,0.021,34.28571429,28.83191546,1569,1584,2.29,2217.06,59.67,0.12,269.51
2,6,980,S05,0.018,0.748,0.028,26.71428571,22.94811947,1538,1550,2.95,2216.00,60.06,5.46,0.00
2,9,980,S10,0.017,0.737,0.019,38.78947368,31.21470086,1544,1544,2.59,2217.31,59.89,5.73,0.00
2,4,980,S15,0.031,0.712,0.028,25.42857143,22.94811947,1547,1547,2.84,2218.34,59.94,5.55,0.00
2,9,980,S25,0.026,0.786,0.025,31.44000000,25.10710746,1555,1559,3.15,2218.80,59.71,5.53,0.00
2,12,980,S30,0.024,0.800,0.025,32.00000000,25.10710746,1552,1552,3.13,2219.39,59.88,5.47,317.59
2,6,980,S35,0.022,0.715,0.024,29.79166667,25.93359266,1545,1545,3.04,2216.55,60.01,5.96,315.53
2,8,980,M,0.023,0.739,0.014,52.78571429,39.77262916,1595,1595,2.28,2221.69,59.63,0.26,272.79
2,5,980,S05,0.016,0.744,0.026,28.61538462,24.33786233,1558,1547,2.99,2216.49,60.03,5.28,311.04
2,8,980,S09,0.025,0.930,0.026,35.76923077,24.33786233,1549,1543,3.09,2220.33,60.04,5.46,302.57
2,6,980,S15,0.019,0.715,0.031,23.06451613,21.16780940,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
2,9,980,S20,0.023,0.770,0.023,33.47826087,26.82423957,1564,1564,2.91,2218.26,59.92,5.70,302.54
2,14,980,M,0.021,0.724,0.021,34.47619048,28.83191546,1566,1580,2.21,2238.05,59.55,0.03,288.82
2,9,980,S05,0.021,0.731,0.022,33.22727273,27.78715793,1565,1565,2.92,2233.54,60.14,4.74,295.01
2,12,980,S10,0.026,0.787,0.022,35.77272727,27.78715793,0,1533,2.69,2227.13,60.05,5.41,294.62
2,8,980,S20,0.015,0.800,0.033,24.24242424,20.14342540,1550,1562,2.86,2232.93,60.20,4.85,287.74
2,4,980,S05,0.020,0.780,0.012,65.00000000,44.94691449,1561,1561,2.72,2235.19,60.15,5.32,295.00
2,12,980,M,0.027,0.724,0.020,36.20000000,29.96988564,1586,1586,2.26,2234.46,59.48,0.04,280.39
2,4,980,S10,0.019,0.756,0.019,39.78947368,31.21470086,0,1544,2.67,2234.01,60.19,4.66,296.02
2,11,980,S15,0.021,0.786,0.015,52.40000000,37.65403131,0,0,2.65,2236.00,59.94,5.36,291.35
2,7,980,S20,0.032,0.733,0.028,26.17857143,22.94811947,1559,1559,2.91,2234.16,59.85,5.26,292.26
2,9,980,S25,0.023,0.735,0.032,22.96875000,20.64126415,1538,1545,2.90,2234.82,60.02,5.11,293.05
2,7,980,S30,0.024,0.790,0.018,43.88888889,32.58285073,0,0,2.92,2235.31,60.08,4.47,292.78
2,8,980,M,0.022,0.780,0.024,32.50000000,25.93359266,1576,1571,2.27,2236.18,59.49,0.01,272.52
2,12,980,S05,0.019,0.760,0.020,38.00000000,29.96988564,1545,1542,2.84,2235.46,59.98,4.31,282.85
2,5,980,S10,0.014,0.750,0.022,34.09090909,27.78715793,1556,1535,2.86,2235.48,60.17,3.96,265.97
2,5,980,S15,0.023,0.748,0.011,68.00000000,48.15942887,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
2,12,980,S20,0.019,0.745,0.027,27.59259259,23.61991192,1703,1539,2.90,2237.28,60.02,4.96,226.27
2,3,980,S25,0.023,0.720,0.035,20.57142857,19.22466134,1554,1694,2.60,2228.70,60.09,4.77,223.18
2,7,980,S29,0.025,0.742,0.024,30.91666667,25.93359266,1558,1554,2.90,2236.16,59.87,4.52,223.06
2,14,980,M,0.023,0.722,0.024,30.08333333,25.93359266,0,1597,2.32,2238.69,59.83,0.17,224.47
2,7,980,S05,0.018,0.744,0.024,31.00000000,25.93359266,1556,1556,2.78,2237.64,60.00,4.50,212.02
2,7,980,M,0.018,0.750,0.020,37.50000000,29.96988564,1573,1573,2.27,2248.93,59.73,0.13,214.78
2,7,980,S05,0.017,0.731,0.027,27.07407407,23.61991192,0,0,2.56,2249.30,60.18,4.30,212.73
2,9,980,S10,0.013,0.824,0.020,41.20000000,29.96988564,0,0,2.76,2248.40,59.87,4.61,208.30
2,8,980,S15,0.016,0.727,0.032,22.71875000,20.64126415,0,0,2.51,2251.35,59.91,4.47,212.39
2,6,980,S20,0.020,0.750,0.032,23.43750000,20.64126415,1547,1547,3.24,2252.39,59.94,4.32,204.65
2,8,980,S25,0.020,0.745,0.022,33.86363636,27.78715793,0,1533,3.09,2250.57,60.08,0.00,209.24
2,8,980,M,0.016,0.750,0.022,34.09090909,27.78715793,1581,1582,2.25,2243.35,59.61,0.11,269.57
2,6,980,S05,0.025,0.728,0.024,30.33333333,25.93359266,1538,1534,3.11,2250.83,60.20,5.21,0.00
2,6,980,S15,0.015,0.775,0.021,36.90476190,28.83191546,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
2,7,980,S05,0.025,0.764,0.023,33.21739130,26.82423957,1541,1538,2.89,2246.74,59.90,5.42,290.08
2,8,980,S10,0.017,0.826,0.025,33.04000000,25.10710746,0,1559,2.94,2249.79,60.21,5.40,264.14
2,6,980,S14,0.017,0.709,0.024,29.54166667,25.93359266,1560,1560,3.13,2249.86,60.03,4.64,255.19
2,7,980,S19,0.024,0.768,0.030,25.60000000,21.72572514,1559,1559,3.09,2250.15,60.08,5.66,257.44
2,12,980,S24,0.018,0.760,0.022,34.54545455,27.78715793,1553,1541,2.70,2249.90,60.17,5.53,256.91
2,8,980,S30,0.035,0.780,0.015,52.00000000,37.65403131,0,1547,2.75,2249.96,59.97,6.09,231.19
2,0,980,M,0.015,0.760,0.025,30.40000000,25.10710746,1575,1572,3.09,2243.19,0.00,0.03,255.46
2,0,980,S05,0.020,0.717,0.021,34.14285714,28.83191546,1553,1550,0.00,2241.38,0.00,5.35,313.76
2,0,980,S10,0.019,0.764,0.021,36.38095238,28.83191546,1555,1555,0.00,2239.98,0.00,5.52,0.00
2,12,909,M,0.015,1.060,0.028,37.85714286,22.94811947,0,0,2.18,2264.67,59.79,1.70,260.20
2,9,909,S05,0.020,1.047,0.033,31.72727273,20.14342540,1539,1539,2.42,2265.18,59.77,5.05,294.64
2,9,980,S10,0.021,0.900,0.028,32.14285714,22.94811947,0,1533,2.36,2261.65,60.03,4.77,255.50
2,10,909,S15,0.017,1.065,0.026,40.96153846,24.33786233,0,0,2.65,2264.91,59.88,5.56,224.27
2,3,980,S20,0.021,0.820,0.031,26.45161290,21.16780940,1560,1555,2.86,2265.90,59.98,5.20,220.36
2,13,909,S25,0.035,1.035,0.020,51.75000000,29.96988564,1549,1549,2.80,2266.28,60.20,5.96,219.58
2,13,909,S29,0.027,1.030,0.023,44.78260870,26.82423957,0,0,2.75,2265.11,59.93,5.87,212.57
2,8,909,S05,0.027,1.030,0.021,49.04761905,28.83191546,0,0,3.17,2263.05,59.90,6.36,208.25
2,9,909,S09,0.023,1.048,0.033,31.75757576,20.14342540,1548,1550,3.12,2264.47,60.16,6.08,203.47
2,10,909,S15,0.026,1.043,0.030,34.76666667,21.72572514,1546,1703,2.56,2265.34,60.03,5.65,203.31
2,6,909,S25,0.024,1.066,0.040,26.65000000,17.29210593,0,1549,2.85,2266.20,59.96,5.64,195.52
2,0,909,S26,0.029,1.015,0.027,37.59259259,23.61991192,0,0,2.85,2264.98,59.94,5.93,195.38
2,13,980,M,0.032,0.750,0.024,31.25000000,25.93359266,1576,1576,2.21,2263.31,59.55,0.01,187.03
2,8,909,S05,0.022,1.030,0.025,41.20000000,25.10710746,1550,1550,3.16,2266.45,59.82,5.91,181.28
2,8,980,S10,0.028,0.830,0.030,27.66666667,21.72572514,1541,1543,2.52,2267.59,59.97,0.00,184.60
2,5,909,S15,0.023,1.056,0.033,32.00000000,20.14342540,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
2,9,909,S20,0.020,1.040,0.023,45.21739130,26.82423957,0,0,2.81,2264.85,59.91,6.39,181.27
2,6,909,S25,0.034,1.033,0.035,29.51428571,19.22466134,1538,1543,3.14,2264.84,59.98,5.61,180.55
2,5,980,S30,0.022,0.770,0.028,27.50000000,22.94811947,1546,1555,3.13,2264.50,60.28,5.74,182.90
2,12,909,M,0.021,1.055,0.021,50.23809524,28.83191546,0,0,2.25,2261.10,59.59,1.54,183.88
2,7,909,S05,0.025,1.028,0.024,42.83333333,25.93359266,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
2,0,909,S10,0.019,1.038,0.030,34.60000000,21.72572514,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
2,7,980,S14,0.020,0.748,0.020,37.40000000,29.96988564,1563,1563,2.38,2265.55,59.94,5.70,180.76
2,6,980,M,0.030,0.760,0.025,30.40000000,25.10710746,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
2,5,980,S04,0.021,0.753,0.026,28.96153846,24.33786233,0,0,2.81,2261.36,59.98,6.18,252.77
2,3,980,S09,0.029,0.739,0.028,26.39285714,22.94811947,1551,1551,2.70,2261.75,59.97,5.83,249.14
2,8,980,S19,0.015,0.760,0.018,42.22222222,32.58285073,0,1556,2.95,2259.66,59.96,5.48,0.00
2,3,976,S14,0.025,1.065,0.024,44.37500000,25.93359266,1548,1548,2.64,2259.92,60.11,4.86,245.64
2,10,980,M,0.034,0.738,0.018,41.00000000,32.58285073,1583,1583,2.38,2302.03,59.81,0.04,268.06
2,9,980,S04,0.028,0.720,0.027,26.66666667,23.61991192,1546,1546,3.04,2307.73,59.82,5.45,239.71
2,3,976,S14,0.021,1.002,0.025,40.08000000,25.10710746,0,0,3.06,2262.44,60.13,4.52,222.32
2,7,980,S19,0.022,0.756,0.022,34.36363636,27.78715793,1554,1545,3.06,2261.09,60.16,5.63,217.77
2,9,980,S24,0.020,0.790,0.026,30.38461538,24.33786233,0,1545,3.21,2264.17,59.74,5.27,213.66
2,6,980,S29,0.027,0.741,0.024,30.87500000,25.93359266,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
2,4,980,S34,0.024,0.728,0.027,26.96296296,23.61991192,1550,1542,2.57,2259.63,59.70,6.47,205.36
