"","dd","p","mn","s","mn_s","mn_s_t","l_temp","s_temp","super_heat","tt","f_temp","cs","mcwf","mould_level","mcwd_temp","new_var","sczfr","m_factor"
"11861",15,0.028,0.739,0.025,29.56,25.10710746,1508,NA,66,1574,1574,2.23,2352.73,59.56,6.5,28802479.37,213.83,95.88789238
"11862",7,0.02,1.04,0.016,65,35.77449321,1506,1560,54,1560,1560,2.84,2360.2,60.18,7.55,26352796.48,268.83,94.6584507
"11863",11,0.017,1.045,0.024,43.54166667,25.93359266,1506,1552,46,1552,1552,2.64,2351.69,59.91,9.21,34457603.25,250.97,95.06439394
"11864",7,0.025,0.722,0.023,31.39130435,26.82423957,1508,NA,30,1538,1538,2.89,2359.92,60.05,4.06,13924344.58,273.54,94.65051903
"11865",10,0.028,1.047,0.03,34.9,21.72572514,1506,1548,42,1548,1547,2.58,2355.3,59.97,7.95,30481963.95,245.78,95.26356589
"11866",11,0.015,1.086,0.017,63.88235294,34.09448306,1506,NA,51,1557,1557,2.48,2358.09,60.05,8.02,32028186.92,236.32,95.29032258
"11867",9,0.026,0.77,0.027,28.51851852,23.61991192,1508,1546,38,1546,1537,2.61,2360.36,60.11,8.35,31715641.84,247.09,94.67049808
"11868",11,0.029,0.729,0.018,40.5,32.58285073,1508,1563,55,1563,1563,2.15,2365.47,59.63,7.71,35627278.86,206.83,96.2
"11869",5,0.024,1.076,0.026,41.38461538,24.33786233,1506,1547,41,1547,1547,2.71,2344.31,60.13,7.53,27358357.22,256.53,94.66051661
"11870",8,0.022,1.06,0.02,53,29.96988564,1506,1562,56,1562,1557,2.8,2346.08,59.88,6.51,22909471.2,266.45,95.16071429
"11871",7,0.02,1.04,0.021,49.52380952,28.83191546,1506,NA,30,1536,1536,3.09,2345.78,60.04,6.41,20437892.93,281.72,91.17152104
"11872",3,0.021,0.732,0.017,43.05882353,34.09448306,1508,NA,195,1703,1703,2.47,2364.39,59.29,8.25,33168467,238.74,96.65587045
"11873",11,0.021,0.734,0.02,36.7,29.96988564,1508,1573,65,1573,1571,2.94,2367.91,60.15,1.52,5141747.429,277.91,94.52721088
"11874",7,0.015,0.76,0.028,27.14285714,22.94811947,1508,1563,55,1563,1549,2.7,2367.16,60.08,7.28,26806771.91,256.58,95.02962963
"11875",8,0.013,0.72,0.029,24.82758621,22.31802259,1508,1556,48,1556,1556,2.56,2371.48,59.87,8.03,31242396.28,243.58,95.1484375
"11876",8,0.025,0.724,0.031,23.35483871,21.1678094,1508,1632,124,1632,1548,2.98,2369.84,60.28,7.23,24148510.55,281.36,94.41610738
"11877",4,0.027,0.735,0.026,28.26923077,24.33786233,1508,1547,39,1547,1549,2.87,2365.67,60.04,7.19,24891464.34,272.26,94.8641115
"11878",9,0.021,0.793,0.014,56.64285714,39.77262916,1508,NA,33,1541,1541,2.76,2367.57,59.89,6.56,23634524.87,262.08,94.95652174
"11879",7,0.015,0.7,0.016,43.75,35.77449321,1508,1571,63,1571,1571,2.43,2362.01,56.42,9.9,40416615.56,225.36,92.74074074
"11880",10,0.016,0.746,0.013,57.38461538,42.18126779,1508,1584,76,1584,1596,2.31,2326.28,59.47,4.4,18610240,222.93,96.50649351
"11881",10,0.016,0.75,0.02,37.5,29.96988564,1508,NA,34,1542,1542,2.85,2345.34,59.8,6.7,23157146.53,262.35,92.05263158
"11882",10,0.016,1.04,0.025,41.6,25.10710746,1506,1561,55,1561,1561,2.77,2341.24,60,5.2,18459451.84,260.01,93.86642599
"11883",12,0.022,1.05,0.015,70,37.65403131,1506,1546,40,1546,1546,2.78,2346.63,60.08,8.35,29602990.68,261.94,94.22302158
"11884",17,0.021,1.02,0.018,56.66666667,32.58285073,1506,1576,70,1576,1589,3.01,2332.51,59.72,4.51,14678539.67,264.32,87.81395349
"11885",10,0.017,1.042,0.022,47.36363636,27.78715793,1506,NA,63,1569,1569,2.65,2344.38,59.97,7.05,26195128.98,225.4,85.05660377
"11886",15,0.035,1.044,0.021,49.71428571,28.83191546,1506,1552,46,1552,1561,2.57,2345.43,60.16,7.49,28709158.34,243.27,94.65758755
"11887",8,0.021,1.035,0.02,51.75,29.96988564,1506,1564,58,1564,1552,2.8,2342,59.81,7.87,27647310,261.5,93.39285714
"11888",5,0.024,0.76,0.012,63.33333333,44.94691449,1508,NA,47,1555,1555,2.75,2340.3,59.95,2.69,9614803.418,259.53,94.37454545
"11889",11,0.025,1.04,0.023,45.2173913,26.82423957,1506,NA,48,1554,1554,2.8,2344.01,60.2,5.04,17720715.6,258.64,92.37142857
"11890",20,0.027,1.011,0.013,77.76923077,42.18126779,1506,1574,68,1574,1573,2.28,2340.31,59.43,8.22,35437220.37,218.73,95.93421053
"11891",4,0.022,1.05,0.024,43.75,25.93359266,1506,NA,43,1549,1549,2.63,2341.41,60.09,8.75,32717421.1,249.77,94.96958175
"11892",12,0.024,0.795,0.02,39.75,29.96988564,1508,1552,44,1552,1552,2.66,2338.69,59.93,8.48,31313828.21,253.65,95.35714286
"11893",11,0.026,1.054,0.023,45.82608696,26.82423957,1506,1555,49,1555,1553,2.61,2338.4,59.87,5.6,21072478.16,248.86,95.348659
"11894",12,0.017,1.04,0.029,35.86206897,22.31802259,1506,1544,38,1544,1544,2.87,2341.44,56.08,9.44,32346136.98,263.46,91.79790941
"11895",4,0.017,1.066,0.027,39.48148148,23.61991192,1506,1692,186,1692,1541,2.67,2338.18,60,10.01,36817139.91,253.71,95.02247191
"11896",10,0.024,0.74,0.022,33.63636364,27.78715793,1508,NA,41,1549,1549,2.69,2347.85,59.9,7.73,28336542.04,256.1,95.20446097
"11897",12,0.014,0.73,0.019,38.42105263,31.21470086,1508,1559,51,1559,1563,2.85,2262.34,60.02,9.46,31539401.01,270.14,94.78596491
"11898",10,0.018,0.74,0.011,67.27272727,48.15942887,1508,1548,40,1548,1548,2.76,2255.03,59.82,8.31,28516325.02,263.73,95.55434783
"11899",5,0.017,0.847,0.025,33.88,25.10710746,1508,1558,50,1558,1558,2.72,2258.45,60.08,10.66,37174751.25,258.24,94.94117647
"11900",6,0.021,0.742,0.03,24.73333333,21.72572514,1508,1701,193,1701,1543,2.87,2260.63,60.01,8.99,29741068.83,271.74,94.68292683
"11901",6,0.037,0.743,0.027,27.51851852,23.61991192,1508,1548,40,1548,1554,2.85,2259.08,59.93,7.31,24336236.55,271.01,95.09122807
"11902",3,0.026,0.72,0.02,36,29.96988564,1508,1548,40,1548,1548,2.73,2260.87,60.15,8.49,29530440.46,258.8,94.7985348
"11903",9,0.021,0.72,0.02,36,29.96988564,1508,1579,71,1579,1579,2.23,2262.71,59.64,9.84,41934205.78,213.64,95.80269058
"11904",15,0.016,0.74,0.03,24.66666667,21.72572514,1508,1561,53,1561,1561,2.67,2261.85,60.13,7.88,28036774.38,253.18,94.82397004
"11905",4,0.021,0.937,0.028,33.46428571,22.94811947,1508,1567,59,1567,1555,2.67,2264.15,60.07,8.61,30665240.56,253.4,94.90636704
"11906",8,0.018,0.743,0.022,33.77272727,27.78715793,1508,NA,39,1547,1547,2.78,2258.47,59.96,4.87,16616814.88,265.01,95.32733813
"11907",8,0.018,0.785,0.028,28.03571429,22.94811947,1508,1553,45,1553,1538,2.79,2259.29,59.86,6.76,22991312.43,266.48,95.5125448
"11908",4,0.019,0.735,0.032,22.96875,20.64126415,1508,1547,39,1547,1547,3.09,2254.25,59.98,8.5,26044247.57,294.29,95.2394822
"11909",12,0.03,0.721,0.024,30.04166667,25.93359266,1508,1568,60,1568,1558,2.85,2266.86,60.19,5.34,17838995.12,268.95,94.36842105
"11910",9,0.015,1.003,0.024,41.79166667,25.93359266,1506,1547,41,1547,1552,2.4,2262.19,59.83,8.01,31710248.33,229.19,95.49583333
"11911",8,0.03,1.035,0.027,38.33333333,23.61991192,1506,NA,39,1545,1545,2.37,2266.17,59.91,9.34,37509416.35,225.48,95.13924051
"11912",9,0.022,1.058,0.024,44.08333333,25.93359266,1506,1562,56,1562,1562,2.77,2264.94,59.9,8.7,29877583.97,263.71,95.20216606
"11913",4,0.029,1.043,0.023,45.34782609,26.82423957,1506,1556,50,1556,1537,2.81,2264.28,59.99,9.82,33234151,267.45,95.17793594
"11914",8,0.027,1.035,0.03,34.5,21.72572514,1506,1565,59,1565,1565,2.77,2264.42,59.97,7.76,26643312.87,263.52,95.13357401
"11915",7,0.021,1.003,0.026,38.57692308,24.33786233,1506,NA,75,1581,1581,2.35,2262.93,59.69,8.95,36197250.51,224.97,95.73191489
"11916",10,0.026,0.759,0.028,27.10714286,22.94811947,1508,NA,42,1550,1550,2.73,2265.48,59.65,7.99,27847977.23,262.05,95.98901099
"11917",17,0.023,1.05,0.021,50,28.83191546,1506,1554,48,1554,1554,2.64,2259.96,60.17,6.7,24089119.09,249.88,94.65151515
"11918",16,0.022,1.039,0.023,45.17391304,26.82423957,1506,1546,40,1546,1552,2.88,2265.44,59.99,7.14,23588894,272.44,94.59722222
"11919",8,0.018,0.766,0.02,38.3,29.96988564,1508,1552,44,1552,1552,2.98,2313.96,59.97,7.99,26057674.39,283.21,95.03691275
"11920",2,0.022,0.738,0.029,25.44827586,22.31802259,1508,1543,35,1543,1548,2.85,2315.8,60.17,8.97,30612438.32,270.08,94.76491228
"11921",5,0.014,0.8,0.028,28.57142857,22.94811947,1508,NA,16,1524,1524,2.76,2311.26,59.79,8.73,30704586.65,264.49,95.82971014
"11922",9,0.032,0.752,0.02,37.6,29.96988564,1508,1555,47,1555,1535,2.99,2322.07,60.09,6.09,19864182.76,282.15,94.36454849
"11923",7,0.022,0.751,0.02,37.55,29.96988564,1508,1541,33,1541,1541,3.21,2317.16,59.83,6.09,18463650.62,305.28,95.10280374
"11924",7,0.016,0.728,0.024,30.33333333,25.93359266,1508,1572,64,1572,1572,2.29,2315.45,59.66,8.71,36988555.41,218.52,95.42358079
"11925",3,0.029,0.726,0.015,48.4,37.65403131,1508,1549,41,1549,1549,2.78,2321.74,60.13,9.78,34304961.24,264.85,95.26978417
"11926",4,0.019,0.737,0.02,36.85,29.96988564,1508,1548,40,1548,1549,2.71,2317.53,59.73,5.66,20329270.54,260,95.94095941
"11927",8,0.023,0.731,0.018,40.61111111,32.58285073,1508,1545,37,1545,1545,2.64,2318,59.84,9.01,33226422.73,251.85,95.39772727
"11928",11,0.026,1.078,0.017,63.41176471,34.09448306,1506,NA,94,1600,1600,2.22,2299.91,59.36,2,8702362.162,215.6,97.11711712
"11929",7,0.019,1.013,0.028,36.17857143,22.94811947,1506,1544,38,1544,1547,2.9,2301.6,59.93,8.05,26833481.38,275.37,94.95517241
"11930",7,0.018,1.057,0.018,58.72222222,32.58285073,1506,1541,35,1541,1543,2.84,2306.64,60,6.67,22752891.89,270,95.07042254
"11931",7,0.028,0.748,0.025,29.92,25.10710746,1508,1548,40,1548,1547,2.7,2307.62,60.13,7.32,26276099.73,255.65,94.68518519
"11932",8,0.017,1.041,0.027,38.55555556,23.61991192,1506,1555,49,1555,1555,2.99,2306.96,60.14,9.79,31724943.57,283.32,94.75585284
"11933",5,0.02,0.738,0.025,29.52,25.10710746,1508,NA,30,1538,1538,3.04,2310.88,59.91,7.16,22859468.21,288.68,94.96052632
"11934",10,0.022,1.015,0.026,39.03846154,24.33786233,1506,NA,47,1553,1553,2.96,2313.09,59.94,8.05,26420801.66,281.89,95.23310811
"11935",6,0.017,0.728,0.023,31.65217391,26.82423957,1508,1553,45,1553,1553,2.94,2311.85,59.94,7.35,24274425,279.92,95.21088435
"11936",10,0.017,1.021,0.026,39.26923077,24.33786233,1506,1545,39,1545,1564,3.17,2310.04,60.06,5.16,15792803.43,300.41,94.76656151
"11937",11,0.02,0.76,0.022,34.54545455,27.78715793,1508,1548,40,1548,1548,3.03,2308.32,59.74,9.17,29340804.12,289.75,95.62706271
"11938",12,0.022,1.022,0.018,56.77777778,32.58285073,1506,1535,29,1535,1535,3.06,2313.06,60.03,7.43,23588676.59,291.59,95.29084967
"11939",12,0.024,0.755,0.023,32.82608696,26.82423957,1508,1597,89,1597,1597,2.33,2317.4,59.56,8.71,36384174.59,222.89,95.66094421
"11940",12,0.033,1.05,0.024,43.75,25.93359266,1506,1559,53,1559,1547,2.82,2309.85,60.07,5.28,18164267.23,267.02,94.68794326
"11941",6,0.017,1.004,0.02,50.2,29.96988564,1506,1549,43,1549,1549,3.13,2308.54,59.96,5.8,17966784.15,298.15,95.25559105
"11942",11,0.02,1.048,0.025,41.92,25.10710746,1506,1536,30,1536,1551,2.8,2309.81,59.93,7.39,25604243.85,267.32,95.47142857
"11943",7,0.019,0.719,0.022,32.68181818,27.78715793,1508,1556,48,1556,1556,3.18,2314.11,60.09,7.76,23717444.38,296.82,93.33962264
"11944",12,0.028,0.71,0.023,30.86956522,26.82423957,1508,NA,32,1540,1540,2.83,2313.37,59.87,4.38,15037722.45,270.27,95.50176678
"11945",12,0.022,1.047,0.02,52.35,29.96988564,1506,1553,47,1553,1552,3.11,2311.19,59.99,0.07,218485.4855,295.14,94.90032154
"11946",5,0.028,0.745,0.024,31.04166667,25.93359266,1508,1542,34,1542,1542,3.07,2309.31,59.6,7.41,23410536.1,294.67,95.98371336
"11947",17,0.039,1.04,0.026,40,24.33786233,1506,1572,66,1572,1571,2.8,2309.7,59.76,6.88,23836104,268.97,96.06071429
"11948",11,0.021,0.743,0.024,30.95833333,25.93359266,1508,1549,41,1549,1549,2.4,2315.75,59.94,9.34,37850933.75,227.53,94.80416667
"11949",6,0.022,0.754,0.026,29,24.33786233,1508,1541,33,1541,1541,2.38,2316.11,60.16,8.34,34087689.53,225.13,94.59243697
"11950",9,0.014,0.744,0.024,31,25.93359266,1508,1554,46,1554,1554,2.74,2318.44,60.42,7.68,27293284.91,257.62,94.02189781
"11951",9,0.02,0.8,0.022,36.36363636,27.78715793,1508,1567,59,1567,1554,2.65,2317.9,59.93,5.63,20682665.43,253.15,95.52830189
"11952",5,0.015,1.017,0.02,50.85,29.96988564,1510,NA,47,1557,1557,2.92,2314.48,60.04,6.81,22670807.18,276.66,94.74657534
"11953",9,0.028,0.752,0.032,23.5,20.64126415,1508,1553,45,1553,1557,2.83,2316.01,59.95,7.25,24919612.9,269.27,95.14840989
"11954",6,0.023,0.717,0.027,26.55555556,23.61991192,1508,1552,44,1552,1550,2.37,2313.54,59.98,7.8,31979565.57,224.75,94.83122363
"11955",10,0.022,0.73,0.023,31.73913043,26.82423957,1508,1565,57,1565,1565,2.82,2317.35,59.86,7.95,27438410.11,269.07,95.41489362
"11956",5,0.023,0.733,0.026,28.19230769,24.33786233,1508,1554,46,1554,1552,2.73,2313.15,59.81,5.38,19145764.62,260.87,95.55677656
"11957",7,0.022,0.726,0.018,40.33333333,32.58285073,1508,1561,53,1561,1564,2.27,2311.04,59.79,8.21,35105410.26,216.35,95.30837004
"11958",8,0.014,0.762,0.026,29.30769231,24.33786233,1508,1558,50,1558,1560,2.89,2309.01,60.13,4.65,15603794.22,273.82,94.74740484
"11959",10,0.02,0.8,0.028,28.57142857,22.94811947,1508,1539,31,1539,1534,3.13,2312.28,59.94,9.13,28328015.62,297.86,95.1629393
"11960",6,0.014,0.737,0.027,27.2962963,23.61991192,1508,1543,35,1543,1543,2.96,2313.01,60.05,8.83,28979827.32,280.88,94.89189189
"11961",9,0.021,0.756,0.02,37.8,29.96988564,1508,1554,46,1554,1554,2.88,2315.02,59.89,5.26,17758132.58,274.28,95.23611111
"11962",8,0.024,0.752,0.026,28.92307692,24.33786233,1508,NA,191,1699,1699,3.15,2314.77,60.04,6.37,19660113.2,298.87,94.87936508
"11963",12,0.021,0.808,0.015,53.86666667,37.65403131,1508,NA,47,1555,1555,3,2310.49,59.91,10.72,34675833.92,285.7,95.23333333
"11964",10,0.02,0.73,0.012,60.83333333,44.94691449,1508,NA,67,1575,1575,2.24,2314.01,59.54,7.02,30458156.63,214.38,95.70535714
"11965",8,0.028,0.738,0.014,52.71428571,39.77262916,1508,1561,53,1561,1569,2.79,2323.09,60.08,3.88,13568843.96,263.93,94.59856631
"11966",11,0.03,0.74,0.02,37,29.96988564,1508,1554,46,1554,1542,3.13,2312.86,60.14,0.04,124140.7284,297.02,94.89456869
"11967",15,0.022,0.75,0.022,34.09090909,27.78715793,1508,1562,54,1562,1553,3.04,2313.86,59.92,0.02,63935.60526,289.86,95.34868421
"11968",9,0.021,0.717,0.018,39.83333333,32.58285073,1508,1550,42,1550,1550,3.05,2309.78,59.99,7.27,23123548.37,289.11,94.79016393
"11969",10,0.016,0.773,0.014,55.21428571,39.77262916,1508,1539,31,1539,1539,3.26,2314.35,60.03,6.25,18635486.96,306.31,93.9601227
"11970",8,0.024,0.762,0.021,36.28571429,28.83191546,1508,1540,32,1540,1540,2.75,2312.91,60.01,4.66,16461190.73,260.81,94.84
"11971",9,0.021,0.75,0.014,53.57142857,39.77262916,1508,1542,34,1542,1542,3.09,2313.77,60.09,5.73,18020449.46,293.51,94.98705502
"11972",8,0.025,0.78,0.02,39,29.96988564,1508,1571,63,1571,1571,2.92,2310.72,59.74,7.38,24528451.07,280.21,95.96232877
"11973",10,0.024,0.74,0.018,41.11111111,32.58285073,1508,NA,35,1543,1543,3.16,2314.51,60.11,3.98,12243464.92,299.52,94.78481013
"11974",15,0.016,0.732,0.023,31.82608696,26.82423957,1508,1564,56,1564,1551,2.81,2312.58,60.08,6.93,23953720.1,266.57,94.86476868
"11975",14,0.019,0.726,0.021,34.57142857,28.83191546,1508,1550,42,1550,1551,3.08,2312.97,60.21,3.75,11827687.5,291.61,94.67857143
"11976",2,0.022,0.785,0.021,37.38095238,28.83191546,1508,1558,50,1558,1556,3.23,2302.51,60.08,6.92,20718312.89,306.53,94.90092879
"11977",11,0.015,0.77,0.013,59.23076923,42.18126779,1508,1580,72,1580,1586,2.35,2306.24,59.56,0.01,41217.90638,224.96,95.72765957
"11978",6,0.012,0.76,0.021,36.19047619,28.83191546,1508,1559,51,1559,1543,3.24,2308.14,59.87,4.89,14631043,307.1,94.78395062
"11979",11,0.021,0.753,0.025,30.12,25.10710746,1508,1546,38,1546,1546,2.7,2312.81,59.65,0.01,35977.04444,259.73,96.1962963
"11980",7,0.024,0.764,0.025,30.56,25.10710746,1508,1555,47,1555,1555,2.84,2311.43,60.03,6.53,22321577.18,269.48,94.88732394
"11981",9,0.027,0.732,0.025,29.28,25.10710746,1508,1545,37,1545,1531,2.8,2307.99,60.07,8.71,30153889.35,265.51,94.825
"11982",15,0.017,0.73,0.028,26.07142857,22.94811947,1508,1566,58,1566,1554,2.69,2309.89,59.96,4.59,16553925.43,255.94,95.14498141
"11983",14,0.028,0.78,0.02,39,29.96988564,1508,1552,44,1552,1552,2.64,2312.72,60.32,7.86,28919512.36,249.37,94.45833333
"11984",9,0.023,0.751,0.018,41.72222222,32.58285073,1508,1699,191,1699,1548,2.69,2319.01,59.91,5.54,20059005.46,255.44,94.95910781
"11985",13,0.025,0.732,0.028,26.14285714,22.94811947,1508,1555,47,1555,1552,2.58,2320.12,59.88,5.44,20546551.07,244.95,94.94186047
"11986",9,0.018,0.705,0.027,26.11111111,23.61991192,1508,1551,43,1551,1551,2.57,2315.07,60,8.05,30456232.18,244.3,95.05836576
"11987",12,0.028,0.744,0.02,37.2,29.96988564,1508,1557,49,1557,1557,2.79,2319.61,59.94,6.41,22382989.4,264.67,94.86379928
"11988",12,0.01,0.767,0.017,45.11764706,34.09448306,1508,1572,64,1572,1583,2.31,2313.16,59.67,7.75,32594527.27,222.08,96.13852814
"11989",14,0.02,0.73,0.027,27.03703704,23.61991192,1508,1569,61,1569,1569,2.65,2313.2,59.84,5.06,18550991.09,252.78,95.38867925
"11990",10,0.023,0.765,0.028,27.32142857,22.94811947,1508,1554,46,1554,1554,2.79,2314.11,60.16,8.09,28182376.19,264.11,94.66308244
"11991",12,0.023,0.737,0.028,26.32142857,22.94811947,1508,1550,42,1550,1550,2.6,2315.98,59.99,7.22,27011452.89,247.42,95.16153846
"11992",14,0.025,0.725,0.018,40.27777778,32.58285073,1508,1551,43,1551,1549,3.16,2315.13,59.82,4.07,12523681.08,301.24,95.32911392
"11993",12,0.015,0.745,0.028,26.60714286,22.94811947,1508,1549,41,1549,1549,2.99,2310.87,59.97,5.09,16522334.07,284.64,95.19732441
"11994",15,0.027,0.74,0.024,30.83333333,25.93359266,1508,1571,63,1571,1574,2.21,2275.66,59.9,8.91,38533822.86,211.32,95.6199095
"11995",9,0.029,0.73,0.025,29.2,25.10710746,1508,1549,41,1549,1565,2.76,2272.09,59.86,9.06,31325206.04,263.57,95.49637681
"11996",13,0.02,0.723,0.028,25.82142857,22.94811947,1508,1563,55,1563,1565,2.72,2279.02,60.21,5.69,20023536.75,257.13,94.53308824
"11997",6,0.024,0.74,0.027,27.40740741,23.61991192,1508,NA,44,1552,1552,3.1,2279.53,59.99,6.89,21279044.88,293.87,94.79677419
"11998",6,0.023,1.051,0.026,40.42307692,24.33786233,1506,NA,187,1693,1693,3.12,2275.37,60.07,7.27,22267996.02,296.52,95.03846154
"11999",16,0.029,1.039,0.027,38.48148148,23.61991192,1506,1542,36,1542,1554,2.86,2279.94,60.11,7.85,26283084.55,270.48,94.57342657
"12000",11,0.022,1.01,0.027,37.40740741,23.61991192,1506,1546,40,1546,1546,2.79,2279.16,60.03,10.14,34790274.58,264.13,94.6702509
"12001",12,0.028,1.031,0.023,44.82608696,26.82423957,1506,1552,46,1552,1552,2.88,2280.14,60.07,7.46,24806023.08,272.72,94.69444444
"12002",13,0.021,1.038,0.023,45.13043478,26.82423957,1506,1545,39,1545,1545,2.77,2277.95,59.83,8.2,28322237.55,264.29,95.41155235
"12003",7,0.029,0.765,0.025,30.6,25.10710746,1508,1548,40,1548,1529,2.72,2282.61,60.18,7.33,25835452.74,257.21,94.5625
"12004",12,0.022,1.037,0.027,38.40740741,23.61991192,1506,1548,42,1548,1548,2.98,2277.55,60.05,9.35,30013217.62,283.26,95.05369128
"12005",11,0.025,1.055,0.027,39.07407407,23.61991192,1506,1566,60,1566,1557,3.14,2281.83,59.89,7.58,23135140.09,294.12,93.66878981
"12006",10,0.027,1,0.018,55.55555556,32.58285073,1506,1555,49,1555,1555,3.1,2281.09,60.15,5.16,15947026.61,293.14,94.56129032
"12007",12,0.012,0.729,0.02,36.45,29.96988564,1508,1583,75,1583,1583,2.2,2279.5,59.59,8.24,35858607.27,211.56,96.16363636
"12008",11,0.025,1.017,0.022,46.22727273,27.78715793,1506,1569,63,1569,1569,2.98,2281.37,60,0.75,2411515.268,284.45,95.45302013
"12009",11,0.024,1.025,0.018,56.94444444,32.58285073,1506,1545,39,1545,1527,2.91,2283.55,59.87,8.83,29102314.54,277.14,95.2371134
"12010",9,0.017,1.11,0.015,74,37.65403131,1506,NA,27,1533,1533,3.1,2281.02,59.94,9.11,28153673.3,294.27,94.92580645
"12011",12,0.019,0.739,0.026,28.42307692,24.33786233,1508,1573,65,1573,1568,2.45,2281.34,59.74,9.53,37270577.49,233.27,95.2122449
"12012",10,0.023,0.725,0.017,42.64705882,34.09448306,1508,NA,59,1567,1567,2.27,2283.2,59.56,6.19,26149177.8,217.16,95.66519824
"12013",11,0.015,1.09,0.021,51.9047619,28.83191546,1506,1543,37,1543,1544,3.17,2281.88,60.07,8.28,25033015.42,294.1,92.77602524
"12014",13,0.019,0.792,0.03,26.4,21.72572514,1508,1553,45,1553,1544,3.09,2280.45,60.07,0.16,495942.5243,293.03,94.83171521
"12015",8,0.017,0.8,0.021,38.0952381,28.83191546,1508,1556,48,1556,1556,3.08,2280.06,60.14,8.57,26645610.27,291.88,94.76623377
"12016",6,0.021,0.73,0.02,36.5,29.96988564,1508,1541,33,1541,1543,3.17,2282.9,60.35,8.94,27040482.4,296.72,93.60252366
"12017",7,0.02,1.006,0.019,52.94736842,31.21470086,1510,1566,56,1566,1569,2.36,2282.58,59.6,9.42,38266099.63,225.74,95.65254237
"12018",9,0.02,0.73,0.03,24.33333333,21.72572514,1508,1537,29,1537,1552,2.84,2279.84,60.14,0.21,708034.8169,268.32,94.47887324
"12019",16,0.031,0.73,0.036,20.27777778,18.79974161,1508,1548,40,1548,1549,3.21,2276.43,60.15,5.96,17751898.99,298.64,93.03426791
"12020",10,0.021,0.72,0.025,28.8,25.10710746,1508,1540,32,1540,1541,3.09,2281.12,59.98,78.25,242618151.5,292.76,94.74433657
"12021",15,0.024,0.722,0.024,30.08333333,25.93359266,1508,NA,44,1552,1552,3.12,2278.66,60.01,9.89,30336852.27,295.49,94.70833333
"12022",7,0.027,0.742,0.025,29.68,25.10710746,1508,1547,39,1547,1547,2.95,2282.32,60.23,7.84,25475333.21,277.87,94.19322034
"12023",10,0.018,0.739,0.015,49.26666667,37.65403131,1508,1553,45,1553,1558,3.22,2280.83,59.7,7.51,22342217.35,298.87,92.81677019
"12024",8,0.014,1.023,0.016,63.9375,35.77449321,1510,1568,58,1568,1568,2.15,2280.88,59.4,9.57,42640786.38,206.67,96.1255814
"12025",10,0.019,0.76,0.025,30.4,25.10710746,1508,NA,43,1551,1551,3.07,2277.39,60.06,4.03,12556059.65,291.49,94.94788274
"12026",8,0.026,0.72,0.026,27.69230769,24.33786233,1508,1543,35,1543,1542,3.04,2279.47,59.82,6.53,20564718.49,289.45,95.21381579
"12027",12,0.034,0.725,0.026,27.88461538,24.33786233,1508,NA,38,1546,1546,3.14,2279.8,60.2,0.54,1646683.567,297,94.58598726
"12028",17,0.018,0.715,0.02,35.75,29.96988564,1508,1546,38,1546,1546,2.77,2280.7,59.99,6.08,21025254.58,264.11,95.3465704
"12029",12,0.022,0.736,0.014,52.57142857,39.77262916,1508,1560,52,1560,1560,2.86,2279.18,59.77,3.91,13086955.93,273.8,95.73426573
"12030",16,0.022,0.753,0.022,34.22727273,27.78715793,1508,NA,47,1555,1555,2.79,2284.85,59.77,7.96,27378890.75,266.67,95.58064516
"12031",17,0.024,0.74,0.029,25.51724138,22.31802259,1508,NA,32,1540,1540,3.16,2280.91,60,5.55,16825320.28,287,90.82278481
"12032",16,0.031,0.76,0.026,29.23076923,24.33786233,1508,1572,64,1572,1572,2.29,2285.61,59.53,8.43,35338125.62,220.19,96.15283843
"12033",10,0.016,0.735,0.027,27.22222222,23.61991192,1508,1544,36,1544,1544,2.74,2284.47,60.1,7.37,25807841.01,259.12,94.56934307
"12034",13,0.027,0.743,0.027,27.51851852,23.61991192,1508,1543,35,1543,1543,3.12,2282.69,60.02,4.02,12352864.73,291.79,93.5224359
